wallet_address,timestamp,hash,amount_btc,balance_btc,fee,block_height,price_usd,transaction_value_usd,transaction_type,portfolio_pct
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2021-09-16 15:01:21,c580e31a1b026164dfafca6f4c169b16c4b5541996e0d1a602081be8dc59d828,1.1e-05,15745.55591509,8.94e-06,700813,47786.0,0.525646,buy,6.986098210389622e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2021-09-23 11:25:04,3ca1be29176979e487616fe1caf1f9b51529f3dfabc2846041c29df660297bdf,1.1e-05,15745.55592609,8.94e-06,701824,44882.0,0.493702,buy,6.986098205509066e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2021-09-30 07:48:58,96976f6908cbade2d6735344b87fbe694846b4a1eab80636deb790e28dc70b83,1.1e-05,15745.55593709,8.94e-06,702834,43830.0,0.48213,buy,6.98609820062851e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2021-10-07 16:29:24,182d81214580432418dbcc87232566469845ea100d791823cc65838ac2c8a39c,9.11e-06,15745.5559574,8.94e-06,703977,53793.0,0.49005423,buy,5.7857595023302665e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2021-10-07 16:29:24,518ccdcbbe871a155ba0a17b9508d057851575a184aee6cf36c1246b82d7003c,9.11e-06,15745.55596651,8.94e-06,703977,53793.0,0.49005423,buy,5.785759498982766e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2021-10-07 16:29:24,5d20ee7f18f6ec5c7ba1b0106e0fba50eb4cab72171d1ee21833b5ff5c55da2b,1.12e-05,15745.55597771,8.94e-06,703977,53793.0,0.6024816,buy,7.113118149562415e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2021-10-07 16:29:24,56fe36b29473a9730c95665b3cd7966069a27067325047c2c89cfd55b01d8bb8,1.12e-05,15745.55594829,8.94e-06,703977,53793.0,0.6024816,buy,7.11311816285302e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2021-12-03 11:53:57,c194d975091d572ea79f86d320818a44d96e6fbe83800d7717f88db19bc06719,9.11e-06,15745.55598682,8.94e-06,712383,53709.0,0.48928899,buy,5.785759491519785e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2022-02-17 09:44:25,0f6d8c59911794d4184e898d284b1bd97871640a7b9d41f0e3923b9649eacbd4,2.02e-05,15745.55600702,1.142e-05,723733,40556.0,0.8192311999999999,buy,1.2829016638722716e-07
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2022-06-17 00:47:44,f45d50f3224701e1f73d4fc767d70d0172801b67b7089e143c3ba3491688f86a,6e-06,15745.55601302,6.51e-06,741110,20411.0,0.122466,buy,3.810599000148741e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2022-06-22 14:49:01,2794a62cb36be7f28e9d79d2f0468b765df61b26e29b14b4b0422c5ad02c1917,6e-06,15745.55601902,2.87e-06,741909,19943.0,0.119658,buy,3.810598998696674e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2023-05-18 13:30:37,4adcb3db7d39af86ca3a60349d20c096f41c9da01458c16c89d2e383d92bc450,0.00367379,15745.55969281,0.00014516,790328,26862.0,98.68534698,buy,2.3332228715106187e-05
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2023-05-25 08:58:27,f33032d217eba9af3d294cf31c0e6716824fd6010612ac475e55b7bb3e899dae,5.46e-06,15745.55969827,9.568e-05,791297,26498.0,0.14467908000000002,buy,3.467644278532634e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2024-01-12 20:20:42,a3fec2718f6dd7057035b238995af09b21498d430e198b0f79fa1d04ece76d0a,5.46e-06,15745.55970373,8.282e-05,825522,42831.0,0.23385726,buy,3.467644277330179e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2024-01-13 02:00:07,e790db8779577dd917c82aa72116c7838601103a1d77086c774ca0bd7bae57df,5.46e-06,15745.55970919,7.474e-05,825562,42847.0,0.23394462000000002,buy,3.4676442761277235e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2024-01-18 23:30:41,546571d7c1c6136b64e53d11fc51972d60d052d2671b4c6c1d867e6dd0184454,5.46e-06,15745.55971465,7.844e-05,826332,41337.0,0.22570002,buy,3.4676442749252676e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2024-01-30 16:37:00,229c4deb2cbc9be37c15d34b150a03ecbbbd87417df5d97e4e39413721c46a8c,5.46e-06,15745.55972011,6.666e-05,828136,42956.0,0.23453976,buy,3.4676442737228117e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2024-04-27 04:52:59,c097a280bfed180a99d579053473408b8f0caa1c886bbc819fda65b08d590728,5.46e-06,15745.55972557,0.016116,841047,63574.0,0.34711404,buy,3.4676442725203564e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2024-09-01 00:14:35,68cbf11b5859d60ddfff49a70b28145e52d236506600a46a2340f39153871da7,5.46e-06,15745.55973103,1.345e-05,859304,57454.0,0.31369884000000003,buy,3.4676442713179005e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2024-09-16 23:55:47,d6431337a3e07c999492777dc907b08f346c04a7c5917e2fe42706ff9a269df4,1.246e-05,15745.55974349,1.379e-05,861616,58342.0,0.72694132,buy,7.913342048796701e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2024-11-11 04:38:22,fa4d0dd7bbc67655cbefd1ed9434d867f7d31020e6406dc2574beb3290258e3a,5.46e-06,15745.55974895,6.33e-06,869812,88566.0,0.48357036000000003,buy,3.4676442673713794e-08
